f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19
391.7448913124221,30.24667503936722,98.86463502070838,87.46370607544804,47.16718304882416,9.366719104718452,18.402500009614723,53.51628427654812,17.942740480964225,35.44313412595567,44.94705896325834,90.83040910156318,14.183769659628508,87.55656589231042,76.83030290994276,22.67293952343718,34.26702573547442,49.1997960407021,16.982904105357697,30.481024114670266
336.1689228219819,24.1412909528687,90.80464116665654,79.82947548949792,45.283229864186595,2.9964537024066202,12.590971135657094,52.072656334847935,11.100571387356604,31.59301639985113,38.85332700877097,82.24520210582345,8.154631006074617,79.21133543252759,72.68340504439355,16.671835903563355,30.59294089528306,41.643975086273024,12.070169392809715,29.398507117964204
367.6896372971916,29.236103325992584,94.83998854898054,85.14601526427273,47.29605462256777,6.892981116008434,17.147841237361703,55.31544095273516,16.25241652319324,35.57026193659764,43.91278114443074,90.79870017198218,12.228720290013444,85.27507861312155,77.0856145559942,22.273837880796552,34.863380051018765,45.68547496248928,16.444020697292018,30.931889681862113
366.22609850805844,27.828473242167583,91.27877831882805,82.04371803846787,46.317192956433345,3.232062443317524,14.957436076282002,50.51575599336867,12.974611110291157,31.2223859927993,38.696414802181714,85.4932883387508,11.748903987541567,82.23357202246457,74.54558630377116,20.0221054013613,33.660709166338314,42.720065020923684,12.554357194472168,28.112402925934806
377.294189963515,32.59508487535941,96.57015843525036,85.8655562426176,48.64597648651831,7.482165042790953,16.386424180403562,56.848524029623576,15.408948585379346,36.460414307042754,43.400923458929896,90.42390565201381,12.498500587006248,87.29084180214305,78.55835591439867,23.18268671025063,35.09545553284341,42.54859456541877,17.40882089497366,30.85050563479312
329.8814181803317,24.432103219119348,88.52274742403996,82.01035402242988,46.984552449435164,2.985364968540809,12.788300644329427,50.539834817212,10.788398626865035,30.004666722528093,39.41671858925395,83.71071685584108,9.902841883807547,79.80838169013946,72.12618517246808,17.968177247503046,30.50534316284466,40.266440869988,11.305843408557577,28.72068583889805
353.62479257435314,27.328928096172252,92.0209177299283,82.62849246071666,45.27672381619814,2.32689956498089,11.523996157923618,50.880973327221675,8.269299901871143,29.776069569024465,37.8057153623865,82.77548886739493,9.65812111658905,83.29709694645098,76.98679175805913,21.108898554376093,29.903502961335906,40.438562039168765,13.008353073748072,30.231418637735953
385.9940816213364,30.448169131074305,95.37718510991346,86.81103659407572,48.492140888593894,6.254573788283071,17.507650062149715,53.52403610338987,15.79107650333859,33.257582948620666,43.04925610851904,88.96065389289183,13.20354086049105,85.91263388388025,75.96058291921413,23.59157140215336,32.87725491726809,44.97743841340846,15.827661085472203,31.816412798071273
348.04029522650495,28.784840089757246,91.95198574783255,84.43080974333292,46.56422917030502,4.176210506820397,13.628748578806498,49.67401021054024,12.233124550148474,30.669629110357654,40.758247157398316,85.07562424984754,10.682375936977033,83.79017848747536,74.21541533437374,20.01536931258032,31.780924644322987,43.34545037792561,14.01340418491098,29.368841853463042
335.691584882969,23.637356001400324,92.59504403254495,78.00412751884868,44.16818499811034,3.0732443215949714,11.162162922348479,51.25194070608924,8.678516838425784,29.6767633257236,34.52114198005655,80.55755708038473,7.550073630735784,80.8938631733079,71.91703599578227,16.162187327916545,29.08000302974866,41.4270085326987,12.776183236144703,27.185748755028595
403.7329385257714,31.798323148026824,100.91864496252157,89.06196626852724,47.550349303266394,11.670081531330506,18.32649208248425,56.98029475792038,16.89271700062187,36.378216318853745,44.97722516521874,91.00908877321355,15.259353082013707,88.11061477138172,78.74590890110623,25.111397048794174,34.203424291279354,48.57007866449989,20.07420838106433,31.248263784911792
383.736663641617,33.02782019438961,98.78969883058991,83.11868717507019,48.26817235382901,4.575636445822351,17.167410560803468,53.002035637921324,15.268834270305412,33.00942639033551,42.91482714202915,86.45587000206322,14.084350973633056,85.6679643482483,78.42275127995079,20.566570234473808,32.11154531062916,44.00789587674349,13.76599107641497,28.65338494572947
419.51985225492393,32.47245838465456,97.82510126549917,86.97538557031494,47.038306457176674,8.289177288657733,17.601793014915,53.77629489003072,13.725449786181729,35.67352719689798,44.0411868665232,87.454201726607,14.440651296899153,87.3878256189641,77.75548660511892,23.930813535156382,34.90138892586191,46.857301657488996,19.43931333510951,33.136182176625766
312.89706385191585,22.58922697091773,87.9233076522975,76.75826216633585,41.607806258243926,0.501513717076147,8.852636681764672,48.58553824152315,4.18114892836234,26.888865799824117,33.60313466094508,78.27333158878626,2.4003219847766175,77.6887746065191,70.68203900743453,13.855625299449908,26.010200048858657,36.188052003526515,8.976121164290603,26.524648717214966
348.6495323678481,28.84898746393077,93.88409297478648,83.98666312541857,47.24070055288122,6.764849811728211,14.493570094913872,54.35938323734481,13.176875097108969,33.015274758093156,40.592912770419765,87.9732771621391,11.491451525146843,84.11324330975451,77.15015821800401,22.650109622640926,33.619074093310736,42.1414281683166,14.86276680738995,30.21747681230888
375.47998200474535,30.002771523774378,96.57551553405843,83.26451997429055,44.60596459570699,6.196559304105004,17.082568579667708,54.22933738530879,12.9573586470088,34.09080942122122,42.7827901117509,88.39692550369914,9.891859606123234,85.94266881777264,76.57037887080737,19.451776289816692,30.012274903116925,44.5125772469655,16.53297507519118,30.58422667519872
359.15013156514084,26.41928017230296,93.63766725545005,83.43085158556669,45.71716345501784,3.7840865094431964,12.776851337516192,52.167431553075176,11.57899442669595,31.712947468598028,38.89397306798801,84.96307988558343,10.072193211038945,84.52281607105905,76.37394633589733,21.86542005575737,30.711520270940344,42.37543723605085,13.566421297535815,30.244719293384573
319.7755626538286,22.539411271350033,88.7839612085144,82.32866837414238,45.64307065807962,0.172208825716746,10.929625162241281,50.78537113894387,10.47065631907413,28.914380246616957,37.55368232528929,82.35701683035516,8.117378674601639,80.19565631216969,73.25470339440349,18.49189123990258,27.194096729729882,40.31580198224937,11.739364082508894,27.974311019209317
345.6059271535804,25.804855191731434,92.92819700527527,85.775645802376,47.72757399577697,3.453854875748699,14.452792752308655,53.780175801564816,12.740859229401545,30.52834724893196,41.05249434711572,85.67050512131611,12.008691980025725,81.58141301877986,77.1565042312635,22.275873528937673,30.128506876360255,40.63814400610187,14.528272516769876,29.82996240841028
323.9954888767995,23.73506183590056,90.51700149460018,78.71640526867257,44.90077721404939,-2.1130081400935063,12.20216989411588,48.79968184614894,8.409007113320163,26.329781016053346,37.27318314204535,79.86079833900287,7.256310080553,79.77838492364577,73.42823432973734,17.722319120307745,24.91581535769123,38.65449661582574,8.099800358198031,26.1275090541449
345.5837764189853,29.35762677897698,92.77780984424156,82.64714900980155,46.566786795389,1.8010495802879567,13.920703079242436,49.77342441640823,12.020146041602086,29.13582755526811,40.965589755373784,82.81710032641782,9.510379151920263,80.8089648771292,74.62803914486143,18.240932640988984,29.917885585162196,41.577735166455184,10.407934497964641,27.27687710872756
343.6778360624568,28.043103972891732,93.7131841849384,83.38058315821644,46.68313275511669,5.004098914320781,15.622843779531708,54.061346756320106,14.187750096127063,33.216587332152436,42.67589242477604,88.63609395403087,11.546219389738841,83.48925997591296,76.21792572341671,19.825759213498237,33.09251150491343,43.02766706087078,14.829415152861854,31.233127313326
360.1946882265912,25.52488193982811,91.13484045397233,80.9200775171831,45.6591727908469,1.9616054998974786,14.164688248170284,52.96117728677628,11.998648550833291,32.22434827987394,38.71481552049141,85.19673898159397,9.987327701742418,82.24882365121532,74.86469606448252,18.739724453355333,30.081312177624735,40.91987427801365,13.154583444728143,29.062929479889583
328.17304474453437,27.013857006965083,95.17451246693342,83.50075464401576,47.43747164882511,5.028721314046888,16.07963915703127,52.53006945453972,15.107355415139244,30.411878002507244,42.461328186018044,88.36372229413983,12.93202776187826,82.40801205999313,75.82988487305708,19.464384152666664,32.23045539365332,44.10861529194172,12.497531444345647,29.168639985006056
350.8259240518111,26.209545664576464,90.8538993233574,82.09641543345607,46.356090136808106,1.3823287696838666,12.822628346113952,51.19123764402425,10.35603776544439,29.533871093600954,38.62185414310692,82.19037416082857,10.349201866493102,80.51503751700595,74.78094740408272,19.065907629939957,28.414713092835093,40.787001860036916,12.444414248375839,27.979330407814324
363.7592417643975,28.173331336734666,93.36607611646417,86.88769667686091,47.181108974449124,6.849775927032983,15.254410413116666,53.00671239967753,14.48892125055341,33.57726408408566,42.77715952780564,88.82227011700388,13.017161345213015,84.96403186232459,75.73310496610407,22.43493198558878,32.81515499858667,45.10025223806387,17.11986123094632,30.89231527344909
332.8157136745918,25.470415161728724,92.03519350180525,82.45043730261482,44.870649706527686,4.28786572546645,13.567287525877644,50.12379237656634,10.296411132037678,28.613626099326318,39.44162318513071,83.38766217779704,8.325449838224634,80.48188092415768,72.81273068010854,17.64618809960788,28.22122878667038,40.97465154110797,12.270311604143496,29.68571678964443
348.1602497666395,29.97890567117462,94.49347007556773,81.97412262448638,46.305809730037204,6.446534788147037,15.587586155304113,51.90134957444189,11.329250241871208,29.517209037176915,38.67845454264354,85.3757106238172,10.298313721081293,82.95928463034066,74.97339237458498,19.968099371125426,29.502224509284357,40.153946757788766,12.725326643651062,30.357273705663978
336.0119105263301,28.452110592814844,93.4193410890815,83.29247783459319,45.701638335172184,6.159980822279092,12.504647070614283,52.04873170938327,11.670625079371277,30.53690563708034,37.77379037242994,84.51235736678419,9.22477309674788,82.6750060298969,75.73142578869282,20.161325316822083,28.99031599013211,40.208260778051816,12.634564780685434,27.480108909409957
382.4403174255619,33.019263447472845,99.76254389621504,86.81650240396893,48.37338017847324,7.568797891310966,18.954515944450122,54.31627785875849,17.88844025732945,33.84404298299562,44.28535028083657,89.81714563878751,14.463839002108688,88.43728698818636,79.08179285459228,25.637216536189353,36.9760092454014,48.832588578456715,18.387699870036734,31.880259802336077
310.2246501483079,25.653881588058653,94.16805677255586,81.6338310926669,43.964732285532676,5.562018097282805,13.216185726646874,51.19247620943991,11.645950273679968,28.44000235135623,38.20942540796993,86.557163910322,9.828899618277335,82.6159928366314,74.32637763862495,17.30341093745415,28.294002256877697,42.965177337086345,13.35110962033384,27.959756550077635
402.3573483718244,31.01010984778986,96.56525422781067,87.1030093602038,45.368480200117624,7.87335176764617,16.698854053290525,53.65093375340086,15.000907308655837,36.69707829145261,44.46704644278283,89.7129701808059,12.204929263412724,89.44245941481744,78.1958868575066,24.485493015109686,35.12746497974984,49.624974585329674,20.00781240711757,33.30705020472853
331.29438428798824,28.179145994156713,93.99739571624002,82.74793279787563,46.71772545819184,6.772044231585422,15.226472768413968,50.859363958587295,12.936830855093419,31.416438082642657,40.775400397659865,86.99502635993875,9.545582785850485,85.34265200496056,72.18937996786713,17.57312422895838,30.635311668776716,43.872603493180954,14.533182770123751,28.442555100449077
289.28841731701993,25.48012192730155,90.73623874604998,81.4962717770054,46.7262217254496,3.5869960000399077,11.278794253944206,52.37262857427075,14.218441797631476,30.922298249930893,38.97949353616596,85.6169045946779,10.239726046231226,80.59446015748819,73.08751008552561,17.605699619233988,31.114205460128684,44.068784591760135,13.137058806069597,25.383580700849492
333.55533256316005,23.358047975982654,91.45748684197012,79.16609152249319,44.12421524904474,2.159762926469398,12.329848161330613,49.60461062840547,8.703734453724062,28.097890963361994,36.866949792093294,81.7505111878691,8.964475971764571,79.4638491290635,74.09627452807916,16.632621265206826,29.17479429463547,40.67158205363887,10.090741666669247,28.453095402184648
313.1991152034579,24.94636097227999,91.60852759985033,80.4851252471122,44.09105803919556,2.5125369150681247,10.45603677021845,50.86323767744475,9.528131739824055,28.690321240782712,36.37629141658267,82.5616899758218,7.072591723011696,81.67174426630916,73.56725245045456,17.806613970639052,26.871074461449865,41.36537852564473,11.597492519360745,25.797621319846858
350.2047362080442,28.204900163563924,93.8588390370473,83.48345061005162,47.11335523495861,2.9559593115242793,13.180051753889824,50.84125982264938,12.526528126342527,31.132407331953363,40.77768142980477,84.55345313484518,9.780502956716246,84.37027718076507,76.33325078028138,21.586325450468557,33.095082195145245,42.56063668867569,11.591452291322925,28.645620478490972
373.76115646547197,29.404093849848156,95.16428405030126,82.89818269458799,46.96429338018126,6.542808211338508,16.013702854833003,52.13182774504611,12.919595861949967,32.67416612405776,41.185691633152075,85.1066553366702,11.2526640856047,83.4182140248468,73.7601892418455,18.801861587693597,31.520631740840773,43.127887520714204,14.169185434282992,29.638651233204268
323.3684886851456,27.383502573987368,93.45416791448558,82.88842962714219,47.429153945772065,4.131835581096348,13.306831303036107,51.963848752018194,13.324310648265357,30.98313292620951,40.62262153401282,85.40363584474731,10.242919665635048,83.3565575310566,74.78511708426443,19.17152503683043,31.363833499169008,42.533173224660196,12.56302129735171,28.266890926981315
308.1334803133359,22.655700560531592,91.52598841817705,78.00025616808263,42.915734076961286,2.054265112361479,12.069727621909719,45.76016388025643,9.118109385805614,24.296763593164865,35.01489150346633,82.83216745862339,8.799070307771318,80.1158456719358,73.39080011505739,14.71176407725337,27.23741177416922,41.77598081695565,7.576275788558787,27.303860293123865
371.405108605629,31.65667651613622,97.13277555570848,86.30255752308003,46.09839763729511,5.579967123551965,16.768855065763177,52.04714125169673,15.497168114987161,31.729065074037766,42.73816447694113,89.521885370352,13.315669740207658,87.31091039233469,78.10386209018073,23.34122782210764,31.64166197070445,47.57402214457703,16.23109695027889,29.719705084734848
353.3652734042605,27.421162909290867,92.67122280843385,82.81638163407058,46.884850739607806,3.7236981822395743,16.172973003773993,52.69096309814344,14.378410897807163,33.013892584849316,43.444425017079276,85.00816980930004,9.950374126319986,81.05835687010534,73.64185918689998,18.58417846333326,32.944804696639466,43.97444846172213,13.932648574306317,30.131515089233954
385.2097244772443,30.47188092634849,96.1182079454363,83.29001562000185,47.06060559089898,5.853599951550164,16.707565902272535,54.49179815307594,14.666129115699427,34.542475146553436,41.68394642737377,87.60464848114533,13.052663001437262,85.66578840343952,76.87107841436759,21.507243058923876,33.20546163670688,45.239724463149976,16.343519317239245,31.38233385742698
292.3049145609644,21.476989013635393,85.84186854712968,75.07076381034356,42.875290366363345,-0.28887217779678753,11.322944666015564,48.07311885449266,7.556894348188111,26.601646883792064,34.20953507035394,81.34814931948796,5.805866944721116,76.77640473849887,68.03920190105208,11.4344345217783,27.23157538094339,38.23376994209385,9.228908118768945,25.863406726311073
350.22794975989603,27.39289121778804,92.05434751636689,79.97117163854148,45.231487462211064,4.394674145913845,13.75052156602276,52.83542497487948,10.453459306667058,31.892416677975167,37.56499249618928,85.21846703138198,9.875073932512098,83.42613892416374,74.73568921898848,19.818228067151033,29.534686561045937,41.31608840346932,13.869591818321318,27.98735648512447
357.8034543784257,28.72674011364277,95.04011851415609,83.45163154087871,47.690280388306874,5.4456850988496655,15.714637889181924,55.985653184153115,15.100660350504805,34.27644966142287,40.37979192815638,87.10283255484376,12.122990220820187,84.83938904771604,75.34070138796336,21.146575907221656,32.279908410818614,43.73026166364818,17.553679248510164,29.40706639891563
430.0884926322746,32.91870632430448,98.5422942392524,87.44470885929533,49.63520627932816,8.891142334020955,19.494613912736853,58.68483644006918,16.15041331029726,38.09898284591368,45.581841034287656,90.9080111791426,17.895406833380164,85.89147144962463,79.65588835227794,25.04841061901287,36.57169615186178,43.787317401675814,19.281203001988892,33.15598092906721
308.564143960818,20.506256099961334,88.72552579119643,76.23260012551367,41.89966160327641,-1.1416952452129374,11.970711236691434,48.30842180183221,8.448763505979043,24.995023345535586,34.30402212792286,78.237533401078,4.585703092908397,74.80689384049411,68.08941316989035,14.02846863197443,26.17783774443321,39.00108465224041,7.273275950978504,25.00325628009014
420.54839185080266,32.466685879075115,96.40647185431342,86.74581286206127,47.2662308546065,8.54474700846232,17.81281745544857,56.845569680481745,14.441697619182367,37.577389114602994,44.07529836002126,87.56459460350784,13.726828332175707,84.99352682941422,75.8049285041162,24.449272182647917,36.03857245737686,45.435617725205454,20.286257708855125,31.736401810067274
391.9685538288541,32.14052134042876,97.67196083281466,86.39615658234607,47.837243290124285,5.243802691528069,17.38447237475654,54.69947153035409,16.684256286823697,34.629814081197765,43.42530179725224,87.9803348121383,14.093311514380073,87.36756089906457,77.3019980867251,25.340693767123202,35.06267083901488,47.86674092289429,18.51887276716719,30.213020386417657
323.2885739597029,25.517649740117072,90.60854147048512,79.65290246783493,44.47617233355212,3.2395305377584442,12.052089236615746,50.33456947961651,9.165150060859029,28.50882307185832,36.67570240713058,80.78939230323567,6.80538888471002,79.14393572727637,69.21822836732187,14.380670179256919,24.936412902726055,39.71712744977447,11.063571684464758,25.032662650359597
306.24209149887577,23.7111547220305,90.60539632987691,79.55968133479239,45.3112827025271,4.370098021800233,11.397490358226348,51.595179089324695,9.011564743790446,28.655555586085907,35.55085326194771,82.0333327137631,8.078136142162219,79.65098418823413,71.41676846729854,16.647785429388716,27.651265538962313,39.16068561882152,12.605007436117205,26.476897475230132
301.19892698738545,22.689063138557874,88.91288108675099,77.49975228181283,43.7856569656683,0.6124685581070661,10.500888464811235,49.011485900809994,7.6666310824302935,26.922450958541017,34.48192688661519,80.79067504639863,6.331050130989897,80.0296277573389,70.88414630902753,15.064373316581015,25.983797528137583,40.00172231774883,10.344365197338929,25.25928608315287
