feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19
333.990136626494,26.93380357770136,92.58616810106678,82.58847105308264,46.02511889630543,5.467355049847287,12.917499597319244,52.61609959839395,12.00131764791626,30.36083184852585,38.42979044718264,82.88911999231615,9.771792670067818,79.89532009839793,71.6870285009889,18.209951909494222,29.62599288371165,42.369177347486136,14.185345058485918,25.949537619851366
391.884300475332,31.073545625425798,97.95593303226332,86.66472608370592,46.37205691615342,6.375467675415025,16.90071962997283,54.407824538419206,15.16813265580227,34.98588722376157,44.36671384694982,88.9415964082202,13.18273861723711,87.6253127513987,78.71518812214391,24.1488492399589,33.274782612427465,47.66492768302561,17.892998454003422,31.54604906789028
366.0390110513842,26.302133813525842,93.34113768988368,83.73042727692615,44.722489997435964,7.427326079643642,15.080857819486836,51.62326503928913,11.490586323039977,33.06152717335394,41.86922438802693,86.29972490364979,10.21020640986596,82.00520955944803,73.7217159368265,17.5755969083336,32.557358187715195,42.576139027243926,14.757065857637503,32.28523536840595
325.40809409250465,22.163651428643757,86.76778703518465,81.46735038104154,41.699290045849594,-0.8184167669870149,11.756153580259456,48.157062178430905,8.11770099195524,25.98863034114282,36.5320301288773,82.0010774500193,5.143222539401573,78.60894660921403,69.83057517271826,17.26131028935117,23.958281659613593,41.110973401663124,10.911415479058347,25.07104149804846
348.7573255944566,28.711994991983456,95.46515111387295,84.47101531474851,46.8463179807321,7.106977052465503,16.114945425579677,54.86100065518274,15.455739635369284,33.33390425246705,41.73591956504241,90.60830535728716,12.895286051209897,85.70614771617144,77.38201052480252,21.748466269805704,33.544180784148374,45.28151988537649,16.447667519521,30.952855580692606
337.1477745866027,25.241765923696402,91.7276894974484,79.81042218492632,43.7125850712482,4.08811476157678,13.57418204038901,49.107754094238175,10.257850435208887,29.84639155138935,37.707102229049674,85.39804255664353,8.113197859973068,83.0113664588739,73.61495413566,17.21628421524367,31.730101452972054,42.97888509071281,11.94298158419079,28.846589036744287
367.434959051311,28.84105970702408,91.89008155471205,84.49844343253278,45.7696502929107,6.9578987285849,13.723593472815372,52.75914905365397,12.237801822384556,33.5419972424576,39.27311252186524,86.71552602720435,10.861401434636234,84.30806313060451,74.16951238610751,20.899278555870016,31.839701585842676,43.75763071576167,16.739382367905122,28.133117038551802
350.26469125200134,26.267381215132133,92.32636127529017,81.47746615265963,44.63528715276717,3.702001938166995,12.341790478048356,52.34025215239305,9.788384149046687,30.43809532113472,36.772563011520006,83.35518250786481,8.363765991468844,83.12311767737229,75.13742154816218,21.015914281209046,28.463381532372434,41.013440745020716,13.568810861224037,30.02258381417562
355.4322629064301,25.32478041320938,95.7455736154159,81.41364040496534,43.61796598693156,3.181182578028636,16.733869321229633,49.490377809568024,12.107298152101079,28.207886382564958,39.431466783950626,86.03276385553262,10.540160242489721,84.34614209017444,75.6926988551902,18.83408007472059,26.060611154716895,43.392532080589405,11.504051386280135,30.57068805096504
356.15667895162005,31.41386307543858,94.6377451160272,85.57636843929006,46.065452182721714,7.461059782973886,15.094700000823579,51.951523535691386,11.848466046316142,31.6182884900675,42.17211462014054,87.00131551795366,10.831327221702596,85.04994781188569,75.55782213705307,20.627773493896257,31.134922760561636,42.74020683511452,15.674658875341578,30.690635508695944
350.0277174866897,26.063431614983685,93.01236895356202,81.58747950547834,45.214308669326655,2.055409106652322,14.99226674905287,50.658937136634016,11.945897591217387,29.660644690372738,40.193017053694454,83.20291961910264,9.142059033943097,80.70153467135304,73.20897633278342,18.16816893535149,30.852536222108725,42.39754233646045,11.59570722123931,29.960047045383767
361.0944851040438,29.16844200912116,95.95178410367285,84.68345249520085,45.07984190265674,5.657676886257788,16.11619217917272,54.10077303937383,14.32379087068474,32.1042996833784,40.67762830058888,87.07781098248212,11.56184149735743,85.45085097134013,75.28241515274394,22.408741500928894,29.246312295772004,46.380268552141764,17.75104248813356,28.510860927825338
341.9868477844288,27.805217139417906,94.49629993143522,83.93268995947372,47.820864193921935,3.2037069208560234,12.450177047791833,50.81832045603865,13.167695122179301,29.79100114451734,39.05903066539801,85.266655934893,11.910659562131753,83.79596502012288,78.0873837713572,21.098371222408822,30.86245080755945,41.61161923983366,11.430417021555737,28.196875190248345
305.64187614277745,24.022560929800054,90.23148195238898,80.8732430240392,44.06109334488154,3.198791359335051,11.820606584726521,49.65139951601176,10.349293764102086,27.68056164424581,36.980591183580984,85.31416301328962,8.537992436900812,80.77471275796829,73.42376472352574,16.542034877598375,27.603537629183297,41.90579456690668,11.183798746490769,25.86059808631189
314.28858330260164,23.323764021793576,86.08419459608324,77.01271432632045,43.50636860801147,-2.2003053103694628,9.639737130301958,47.34880194034933,5.832062515343154,25.513339853773743,33.92592357046814,79.02660459810359,6.441811970525569,78.35821169035876,71.39500863711936,15.055337466691224,24.925933375092328,38.305290048476984,8.73043723250154,24.980293870058667
363.2045305496002,27.973668284500295,96.56974184988493,82.13515215875874,44.1726737662362,8.489444096836692,13.765612871232012,51.02006613853322,10.3718971606428,31.351373966856965,38.00343037937548,84.14970113036739,9.907434780830311,84.66231645984317,74.92989141702722,18.929158125274455,31.020314515832936,43.6865986998689,13.538365135770299,30.16100974707247
354.79737721261625,29.106123862602566,94.10193924218262,86.64550642587676,48.08361322562468,5.488877285178105,16.17580437290258,52.16741485754747,15.11477567104659,30.272088832976788,41.95928552309875,85.55784982535765,12.54253526484873,81.27625381679454,74.36317058422044,21.361518224056276,29.887323736844873,42.01592120985903,13.05154483427552,29.163315963800823
343.79048346170515,26.21832865404052,92.69286424918094,82.93854574885397,47.264243699996456,3.7749460268406185,13.739949979387339,52.70089532167551,13.893998596250793,31.38304950194398,39.58465058700051,85.5908252333542,11.719381632583406,82.27831701804422,73.88203887953988,20.16193485694469,32.463505968710486,44.24879657644291,13.889447213356867,26.14481730065977
354.12563235797256,27.23504635060426,94.8960068532738,85.12488490491968,48.49250079400012,3.506182818687587,14.196114696745818,52.700857196861556,14.987405185258927,31.5700024186308,40.9779748914137,86.51951547100306,12.450833619426678,85.19545111284516,77.79764061616636,22.88152061368998,30.253236373362835,43.756525401856784,12.840935741566168,29.554036310983665
342.85709489992445,29.2140761479873,95.78732718183682,83.92873933020948,47.93889974765463,5.839424611192335,15.203507594840973,53.09084826586717,15.123241542898162,32.57002271049807,41.93024586776734,87.13546033993474,12.005160274496657,85.0587699936709,75.70437292474111,21.114953629215808,34.280580597303505,45.02328645683394,14.895795212544368,28.647985020041702
316.4704754002093,22.154769043692713,88.88109584307792,78.6356430588663,43.209016535669114,2.452435732560475,11.777181596641285,52.38444231836539,7.550296259929169,29.00262355154055,35.79179367525714,82.33187129163197,5.410304035301585,78.17366563388089,71.50853292585333,15.8891943916811,27.155874681437748,36.699505916717435,11.677203830072921,28.840606018298725
373.06321405099317,27.916411515299462,93.75820581932747,84.22426419901375,47.94203770635429,3.7559814331118773,14.84453176716948,52.5542319284069,13.141779000098296,32.41815742641867,40.85210760162966,83.93401927149453,12.886613555731266,83.22313574730232,76.35417351544841,22.363011552488405,33.09083769910808,42.529126419156675,14.750406338742277,30.671372998477857
359.1328612421543,29.607607797696243,93.2544894267365,83.62103308890619,46.19045453564062,3.5145535059228177,15.224686713339354,54.153318252805306,13.691413185305095,32.20623679950919,41.308901439468876,84.18814141590668,9.914805266322311,81.29846864664758,73.48762462826109,20.47980418751172,30.83023989471056,43.84185013569727,16.084226654502174,27.8328302815697
392.27112431898865,30.154207738338936,98.95880411978061,87.40118498255497,47.176830333921835,9.296401385906789,18.361067806016376,53.51627449494738,18.02521682510363,35.4084947478803,44.929253289704555,90.76438871552045,14.120936108535265,87.51909509077942,76.73034515244748,22.759873022912213,34.27424014668955,49.238482170329824,17.060646536401094,30.556251635175173
336.52467169166914,24.197828866971843,90.90333642836234,79.81974999739529,45.29137570558555,3.110572874910136,12.647020132466748,52.026745112247255,11.151897204644357,31.49009829415484,38.87519644116054,82.32365137817487,8.106154820733305,79.30093471379813,72.56060394482817,16.554463495310618,30.610304133645638,41.71255904416942,11.963731401386445,29.378981810077725
367.8200308289178,29.23208292620779,94.80307706843705,85.19331318682961,47.253333714617646,6.945253326991004,17.21232949941443,55.2995749954193,16.216913789235946,35.543405682239566,43.97928930753027,90.78604537760411,12.137443424973098,85.20159006131323,77.1059484104987,22.436284116429906,34.83287941423513,45.749103373919205,16.42319366411305,30.97686200591577
366.8132157097442,27.793146448560744,91.16668027906164,82.09347703427203,46.19833137835828,3.194704940455123,14.943473359840933,50.59005745472875,12.887242689844493,31.156773161513804,38.591073183451456,85.42886217051056,11.81650431848315,82.08782324315541,74.43691224930046,19.967676020169044,33.6975156829284,42.781144748700946,12.517548279859561,27.995195803422263
376.8912622551478,32.61061366000793,96.5565785025852,85.79817447629824,48.641458956394345,7.562818536831565,16.46714276851321,56.85922960866285,15.436296362277885,36.517618891400936,43.45601580021369,90.4926742522013,12.42180688902867,87.25700347219698,78.67193919644212,23.127323497775254,35.04941722782598,42.523032180547354,17.298242485866595,30.779377491091665
330.55989407855907,24.425033204254497,88.53253288425758,82.03554868254247,46.93030465160709,3.0725374328576676,12.692826879751216,50.39968560986501,10.859075127807555,30.01986547387382,39.44467078776509,83.89077277976332,9.918194370346194,79.72493273879088,72.05937314696766,18.057054605742785,30.514746031404506,40.239572953409954,11.361633508801685,28.6930407939944
354.5670134424262,27.326842464097854,92.01752275129094,82.62689182045779,45.24115617236051,2.3744824168218317,11.572916800558213,50.8280899117824,8.331645565068191,29.61199185261505,37.83941391397259,82.67907696473725,9.6645280181141,83.36514541758727,76.9969119678085,21.012641923885457,29.90251188248268,40.40064378306271,12.977647499872143,30.13457533235152
386.4173949823453,30.32616299926088,95.38494790418633,86.96545552451254,48.50929733058622,6.136028773126979,17.458641140057384,53.497478826554705,15.857463440919185,33.288350736575225,42.977318545857976,88.95557273472733,13.228284747447095,85.91831287945128,75.96989274258512,23.7333442710089,32.89160537489326,44.98826808081245,15.934454722034072,31.73157837394022
347.3249063933264,28.864618045220933,92.04908156081085,84.42702285661528,46.61031564248395,4.13591721628664,13.694242149706662,49.65693332981688,12.31834279414877,30.718052195087353,40.82642796274626,84.87129545450121,10.712509060172286,83.8779419236604,74.23234342762953,20.15626200186698,31.708238332704312,43.44917774369314,14.09097550935966,29.33247376285379
336.55816458798023,23.776374420625157,92.51968433214898,77.97582575052205,44.2217989864685,3.027324050820426,11.048777247280457,51.30957243757037,8.768152448532359,29.631620744910244,34.49788091488796,80.52757545943976,7.490340118025157,80.90089494047895,71.85262477747804,16.189097389710494,29.03964879523819,41.48394507199866,12.737459665000458,27.201163556710597
403.4774919956104,31.835696021103743,100.86408210693116,89.015772135876,47.520687440484046,11.764500027075233,18.2681985805122,57.05431248362996,16.928004157547136,36.43298263410128,44.954996472341705,91.01951396357835,15.294270881066138,88.21091123684906,78.77109749340761,25.25034467200013,33.987416984217155,48.482354808162306,20.058729690215785,31.28460508720531
383.8866550183463,32.95439132236723,98.80458490790575,83.07675981626407,48.23945286777176,4.585649607225752,17.163802935032137,53.016446220606156,15.314298744592794,33.11582531790567,42.820295695412504,86.35104873231201,14.222593125643881,85.70766568097383,78.46689614821739,20.521577170651433,32.19806085074375,44.255961926623876,13.845824663517424,28.590574391432373
420.5345292535094,32.52656294428939,97.86695155488265,86.94112321965387,46.97998910640202,8.159720783116228,17.46610618033236,53.77842433761775,13.775619648487412,35.67810046284319,44.08923998279156,87.51501313360056,14.439991111930459,87.40550217235077,77.77046721256113,23.999947728367488,35.03119429279081,46.9020476882506,19.362573292681112,33.12448399242872
313.71147201794264,22.603828744431834,87.87307239677301,76.80873758969899,41.61917277987604,0.5437425257897449,8.886538592298887,48.632517183708174,4.273332383190207,26.81167554953852,33.6270177483823,78.29232747665849,2.431248777351211,77.68472962492392,70.69935644758651,13.984372808306707,25.976297251762404,36.11528629953065,9.063027809229396,26.53075349304775
348.4415431783668,28.853102469903725,93.78335711897817,84.08125736282175,47.172972060445815,6.744641947081287,14.499236134409312,54.30293518295449,13.211823649484433,33.07707376616129,40.52415550783197,87.86424757720197,11.668739523385065,84.1900573474014,77.18013007958378,22.651308920803213,33.55937582921539,42.18855755141789,14.85219577182652,30.138334653589343
373.81100848535135,30.036068148955977,96.63097568605272,83.23111205678128,44.608613703429924,6.172486137761517,17.132853856564243,54.11947669132832,12.974935607762923,34.170251272358556,42.79411770345105,88.50406674730806,9.942309008843043,85.94847614445071,76.63902401359952,19.31138310048572,30.054684012669345,44.28299800455958,16.49500515815466,30.568494148817038
359.5022688350465,26.487392524775277,93.68946260576824,83.2858816046995,45.621054767495245,3.7197675142332582,12.810879994424612,52.202695681480854,11.546009195903284,31.577384972595894,38.88783234583915,84.86925361654092,10.1050830150327,84.55331285550983,76.35713744732813,21.888389239799643,30.681471488322057,42.32862516774921,13.50353042117921,30.191266216290025
320.768666960752,22.47599399568496,88.90857279809633,82.38305471318505,45.55429166934793,0.16416945527777282,10.889147523192356,50.76370002371301,10.455675744262201,28.994724336982234,37.83488822969144,82.33834336266186,8.134261004255801,80.23871955348642,73.22692239799983,18.43608512765904,27.022943436794648,40.427309299847316,11.703500216762581,27.94501026477795
345.81123792949893,25.81678282034478,92.83423360736705,85.8581554313039,47.70806003223315,3.5037643763235664,14.578361203818115,53.80397557574722,12.769501897209336,30.49235747720462,41.137483056796746,85.57937707631508,11.973360174880424,81.66499392622336,77.16777092837194,22.333615099860513,30.165157114236507,40.520994653547405,14.508095802388377,29.761970400416157
323.9035054932743,23.6236301982419,90.27103449251696,78.70503937409167,44.91801068212676,-2.063133136860129,12.176080571953696,48.91328031526143,8.408090556372542,26.300212645053172,37.221913878011186,79.87955012233725,7.434332094811401,79.66175401789425,73.37053843373256,17.771411537884596,24.86599283000431,38.75930950197256,7.984994785639761,26.153346142888594
344.27813136278075,29.344087498423477,92.86154826673709,82.64162011922947,46.56133463655776,1.8428536287097037,13.899406348955445,49.639332036416356,11.951226347624756,29.058872340101203,40.97197000302735,82.64131207001606,9.517279443801906,80.7187419089406,74.71976363882777,18.147158732856003,30.106843869621457,41.51807679828073,10.415322053153227,27.19055656732062
344.88443787832256,27.969584783916808,93.66123097205535,83.33387233456315,46.65849905947836,5.000361013893891,15.508344348087222,54.04317734581644,14.32482021614907,33.40374475733873,42.66283586964111,88.63756725618447,11.49039582992229,83.5171342491359,76.14659456721161,19.852221135457153,33.00251011084474,43.06898897203047,14.769120901877088,31.18896985906791
360.39970804010164,25.454492740244067,91.04971104379135,80.88531533549397,45.5751515234352,1.997332833381351,14.14373933596108,52.956546437895476,12.021868367069978,32.099758583655316,38.74672747553816,85.16580171566504,10.067771192694714,82.20161656534661,74.95370921167519,18.72333163454844,29.95774693214216,40.93716275688802,13.137727531608107,29.05614559813716
328.4979689716168,27.087836607661252,95.01129033605288,83.48204517338297,47.427895593414654,4.8977367357882535,16.139776401521697,52.386288009523625,15.029426586430189,30.40671643438297,42.55697911146398,88.35680150960545,13.026748061371038,82.46679520288139,75.81356623264134,19.472508024897415,32.05307859748226,43.95723046615064,12.431675244674665,29.055820566883266
350.8324933354417,26.217137541150684,90.84636578796467,82.18455045495716,46.342237115093226,1.379466217014367,12.755425395360241,51.203257161156486,10.391841608172815,29.53184827866294,38.71550059382569,82.1378193840375,10.282835917658147,80.4989760359644,74.68277710532486,19.083770318831913,28.406900833319956,40.802877972754246,12.45574906104574,27.901503272718934
362.66487991654355,28.11625142022307,93.33406290250768,86.88778908721743,47.22036909257203,6.721156134141759,15.327172659540517,53.05130366819265,14.427564168245883,33.711891206125486,42.70428933028691,88.86771348644677,12.922362290737974,84.88166031525218,75.71137072469332,22.395337681261683,32.82343027845182,44.99593062832617,16.87905146671539,30.96090813012835
333.33340845854667,25.53177164800596,92.09274849324255,82.43414635163853,44.81996724263777,4.376348344322819,13.6358169541207,50.169356881443065,10.27604085006073,28.560512504015446,39.52880405478104,83.56715000176666,8.361492804524206,80.37946850568217,72.79789628716165,17.595984161391623,28.11837213129066,41.028561463090654,12.248766731384508,29.788232135543424
347.77418345764954,29.914774507878224,94.44605499936694,81.90257524608653,46.31542898057723,6.466653944631651,15.584563941859143,51.91809723546735,11.147406713250122,29.580327592527194,38.59276172509726,85.40873733499356,10.340969833007815,82.90608881239791,74.96116276365125,19.898326197151487,29.643711151317103,40.115577942534635,12.741074204663576,30.277115830439204
337.9750861393105,28.596161393406017,93.52518995876726,83.33183842345532,45.70571017628334,6.166183689870756,12.543976058081832,52.07306264701416,11.778685852721052,30.607457462116628,37.85538775056825,84.52207939289546,9.263103786923836,82.73450763400197,75.82341264378661,20.355820006722386,28.97840449190682,40.19054220128303,12.589904145914298,27.549194229348448
383.0570753094049,32.99598378117612,99.81661294325572,86.85488576823995,48.40396155434849,7.5638884188766,18.947605475476816,54.314592306878254,17.7438579050217,33.716745652069086,44.254744210924756,89.82897550626345,14.483684044516506,88.4255632287007,78.99113457150469,25.671407927754615,36.85732478686066,48.866267658819886,18.4389403672051,31.880045354182045
309.30381297135403,25.737624425810196,94.15778178248081,81.66164460759418,43.952896951322295,5.576139744076896,13.25028493316224,51.15745452740177,11.678429742822654,28.367035213045355,38.23352437327087,86.48987680094129,9.651654697322835,82.6009282753167,74.31254352056685,17.377365784936437,28.344992069853003,42.98231387692772,13.361825385081188,27.930130506846755
402.6684298347497,31.052988810294327,96.4179796287575,87.25716216116521,45.3722486565924,7.901640368647606,16.56810551479324,53.6608256278336,14.969871556315299,36.55574210272649,44.3213573496048,89.71650631835136,12.235582722424994,89.32553139973986,78.25409489460256,24.55919141649072,35.11867645649667,49.80423985626619,20.047302288590515,33.30882826105335
330.7268353686061,28.27473403045575,94.13823668965925,82.78224530337326,46.73598265278002,6.688989828912879,15.082178379068942,50.930212568097986,13.008873110776115,31.523832481053756,40.824414403554634,86.96540539040723,9.707180530633218,85.28268027515709,72.19467022305776,17.57259813143606,30.66811261053702,43.84382779761379,14.451065875308009,28.432037693005306
287.70130654554646,25.478904388955282,90.57090020378969,81.45930719764503,46.741447032795016,3.5863820410261047,11.247711316805344,52.492177767941996,14.034698502607032,30.9335998732889,38.938919583834725,85.67129751033929,10.162485696984646,80.67400757621428,72.9364115456441,17.47831030670072,31.158717327416632,43.993734930775645,13.022017919410365,25.37806446151835
333.04391572080954,23.305252309965805,91.40677291564593,79.23606810558171,44.04178069068631,2.1346868072531757,12.401069683626591,49.53508150784902,8.600920164798616,28.074264250905987,36.905427848818036,81.7900238129456,8.953302236771112,79.31202491133891,74.08224458800822,16.600610960626206,29.175186469377557,40.69298785401712,10.095385483059829,28.497270520212698
313.4053137869347,24.980147671287646,91.65599387916143,80.40580899622802,44.05264933560515,2.5829062135967966,10.397747970565757,50.800970117253904,9.478581411726019,28.475031215206037,36.273353137139736,82.56131463136107,7.022212258951903,81.71491501995783,73.47772068710223,17.816586732003767,26.838397531027482,41.31356446620852,11.576781472705342,25.881028727554042
350.03812011242246,28.128753935805996,93.76551004182313,83.44823896752888,47.13700373273169,2.8739222351867566,13.11135141681367,50.7677426199292,12.545385833856972,31.164483364876627,40.76768776545732,84.55974575221279,9.879708509267132,84.30011868628272,76.32355374003457,21.533407201349064,33.1799414499111,42.62025795495563,11.703598123488575,28.640914920176662
372.80691960476327,29.377583485323495,95.16850034421071,82.93392903845287,46.87924284620869,6.481416278059869,16.076667805331205,52.1132754984783,12.858731289078133,32.71077140604459,41.25891163070761,85.05058949493643,11.3147294572125,83.50352268870095,73.7372131005853,18.719002948715083,31.377803539712136,43.11553236469176,14.299843393578458,29.493694730758275
324.28035215354373,27.44490280026936,93.47109939079088,82.88434788165067,47.405494365043864,4.17438102002721,13.289561846006999,52.07593459342663,13.411486396909513,30.917824025872907,40.43022493507676,85.60777513174735,10.401367570562646,83.34965665317084,74.77430989426212,19.13880323426112,31.31901587050039,42.495257492214215,12.642122993752146,28.249850338304586
307.649076896218,22.613815814875863,91.54769871227397,78.09235614682106,42.96466821346667,2.091159494628016,12.049602406057993,45.75047675006309,9.154214807844573,24.304767184850135,34.86701844394465,82.79837152494112,8.881552186613122,80.11470164519999,73.31480340733485,14.792052439749456,27.34857763879155,41.86281488100415,7.547962678658982,27.23597576353648
369.2716127604728,31.662584417536138,96.97310444411224,86.23415863420925,46.01295244364317,5.54358340671216,16.79369606618248,52.13151618845432,15.480507228721855,31.729929440444483,42.63068536390795,89.49226454334203,13.380826208125756,87.28424050473248,78.04257365926857,23.330870389870892,31.60452584693876,47.56528032518917,16.280498630587957,29.772969692258993
353.0412102495884,27.52883402013861,92.74265920009415,82.8267141369848,47.00742857925111,3.7172403501701963,16.18727827954471,52.706122937369706,14.368601524381129,33.124130951961384,43.53964264752408,84.83773472084142,10.13578727346864,81.11722073370822,73.6213842226344,18.441480819896388,32.831158176297855,43.902090337117265,13.920301422276548,30.071369243376893
386.0103998783116,30.387017907963795,96.10456419213735,83.40059404827566,47.056017253243525,5.812165562826673,16.688456664383416,54.471180889587416,14.64808539144174,34.41704868380695,41.72884649545126,87.48890386469913,13.06793032525387,85.66616162567811,76.87492240387499,21.59144861690378,33.184885036003934,45.15979538553131,16.185496732909343,31.398085516118254
293.4718625435022,21.499550816672823,85.88672349015748,75.04800372996458,42.83916415369188,-0.3345345402971096,11.356926484312162,48.084514155547815,7.641470337936748,26.575857015102116,34.30034825689963,81.45680588801702,5.842549870822559,76.75720392155797,68.0967709709038,11.447306705703065,27.227167102570196,38.459350788848084,9.323778229019851,25.77076124974788
351.07159914459606,27.38933984405458,92.09306141319033,79.80116519751904,45.32106334207454,4.383566077948222,13.7863979802401,52.893573613893466,10.342536938565242,32.03702509828277,37.691979319489825,85.15990474453679,9.810206337062471,83.43549661454512,74.71653196402619,19.865606610906095,29.497902657163525,41.18680240639307,13.863200901864845,27.945964302712817
356.6065351349147,28.644711196185487,94.99081137315122,83.35831399421649,47.73255724608224,5.4129020758626405,15.678262906151348,56.09983627219312,15.009204552585155,34.28223299035492,40.362796436376364,87.10822873729482,12.002266536005862,84.87822405747254,75.42788720009773,21.296235610167088,32.329909813548696,43.621596115371545,17.624872374050945,29.409727961193987
430.2423777569713,32.86906112449088,98.43135956951132,87.5062425025516,49.5774399395026,8.918617352446738,19.554202642929045,58.698757774554885,16.10129932439182,38.17951022538329,45.62191977885238,90.95121603518429,17.911341077447563,85.87730680731164,79.57724257979149,24.96140379915985,36.653670110484924,43.72065402390067,19.240365587401225,33.1314405130504
308.38355343479003,20.58587111427411,88.72969739248484,76.42227456990409,41.74673786330337,-1.154180798344088,11.942671598981251,48.28252687992497,8.476880450400971,24.89913361554699,34.26262527781527,78.15830471482619,4.633813354412755,74.75228364759313,68.08978260561183,14.028191080783804,26.26044585596063,38.989457126444044,7.126838972099579,25.020921525062793
419.93610300505827,32.482527540631914,96.49662458650751,86.7473474345464,47.26058620802913,8.625284542545648,17.74802497928446,56.86772555242933,14.427782281397477,37.526432520086985,44.0715787481285,87.6597515485984,13.805714576030574,85.06388609978569,75.73692347331786,24.435829302441455,36.03061746733458,45.41607987889603,20.332421912707552,31.81990483984864
390.98271155338136,32.166631527766256,97.6895006074601,86.3605668224467,47.94872275670579,5.24783303238787,17.38867137582691,54.63072488417519,16.60001398346198,34.630623325581915,43.391497584631125,87.94600133674457,14.017934041953263,87.48009586416853,77.259289573422,25.616102358753793,35.040508515086685,47.83954828101289,18.52007506493813,30.15286478870474
323.03593301427026,25.575605010734005,90.40567947460342,79.69848441583643,44.52868399085813,3.2387149884980033,12.0692282595413,50.38596486635762,9.0206810040875,28.547984294523097,36.77835612214832,80.7426262178588,6.703922279848955,79.27659972487581,69.25013220881218,14.329764305536182,25.097799570926252,39.70119733410801,11.150914118042841,25.089355566262128
305.63850669096723,23.654845578698737,90.642375913705,79.57401646560524,45.43142258637681,4.392692344255361,11.389319239325886,51.56906100830377,8.986369221316945,28.667913455007053,35.49721310389065,82.07390663806439,8.082638293429188,79.68882891861792,71.53873974970358,16.654385668559023,27.582619636175913,39.07249277779893,12.624334895623502,26.493242745168576
301.79052901829857,22.68623430174664,88.90887002163933,77.22283705759092,43.8498708264064,0.6626269040803417,10.538360677880872,49.02318903989443,7.8026760740036245,26.995827163576248,34.38665474920538,80.72965820393078,6.356020972534886,80.02895680481713,70.86935777319175,15.035789640462008,26.037417469495537,40.013951186594795,10.266346689390868,25.325315721265955
